年度,会計名称,款,款名称,項,項名称,目,目名称,事業,事業名称,節,節名称,節細,節細名称,予算額（千円）,COFOGLevel1,COFOGLevel1Ja,COFOGLevel1En,COFOGLevel2,COFOGLevel2Ja,COFOGLevel2En,COFOGLevel3,COFOGLevel3Ja,COFOGLevel3En
2021,一般会計,10,教育費,1,教育総務費,1,教育委員会費,11,教育委員会に要する経費,8,旅費,3,特別旅費,384.0,9,教育,Education,9.8,教育 n.e.c.,Education n.e.c.,9.8.0,一般教育(CS),Education n.e.c.  (CS)
2021,一般会計,10,教育費,1,教育総務費,1,教育委員会費,11,教育委員会に要する経費,9,交際費,3,特別旅費,120.0,9,教育,Education,9.8,教育 n.e.c.,Education n.e.c.,9.8.0,一般教育(CS),Education n.e.c.  (CS)
2021,一般会計,10,教育費,1,教育総務費,1,教育委員会費,11,教育委員会に要する経費,9,交際費,1,交際費,120.0,9,教育,Education,9.8,教育 n.e.c.,Education n.e.c.,9.8.0,一般教育(CS),Education n.e.c.  (CS)
2021,一般会計,10,教育費,1,教育総務費,1,教育委員会費,11,教育委員会に要する経費,10,需用費,1,交際費,86.0,9,教育,Education,9.8,教育 n.e.c.,Education n.e.c.,9.8.0,一般教育(CS),Education n.e.c.  (CS)
2021,一般会計,10,教育費,1,教育総務費,1,教育委員会費,11,教育委員会に要する経費,10,需用費,1,消耗品費,86.0,9,教育,Education,9.8,教育 n.e.c.,Education n.e.c.,9.8.0,一般教育(CS),Education n.e.c.  (CS)
2021,一般会計,10,教育費,1,教育総務費,1,教育委員会費,11,教育委員会に要する経費,12,委託料,1,消耗品費,0.0,9,教育,Education,9.8,教育 n.e.c.,Education n.e.c.,9.8.0,一般教育(CS),Education n.e.c.  (CS)
2021,一般会計,10,教育費,1,教育総務費,1,教育委員会費,11,教育委員会に要する経費,12,委託料,5,委託料,0.0,9,教育,Education,9.8,教育 n.e.c.,Education n.e.c.,9.8.0,一般教育(CS),Education n.e.c.  (CS)
2021,一般会計,10,教育費,1,教育総務費,1,教育委員会費,11,教育委員会に要する経費,18,負担金補助及び交付金,5,委託料,233.0,9,教育,Education,9.8,教育 n.e.c.,Education n.e.c.,9.8.0,一般教育(CS),Education n.e.c.  (CS)
2021,一般会計,10,教育費,1,教育総務費,1,教育委員会費,11,教育委員会に要する経費,18,負担金補助及び交付金,1,負担金,233.0,9,教育,Education,9.8,教育 n.e.c.,Education n.e.c.,9.8.0,一般教育(CS),Education n.e.c.  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,11,教育委員会に要する経費,18,負担金補助及び交付金,1,負担金,1192274.0,9,教育,Education,9.8,教育 n.e.c.,Education n.e.c.,9.8.0,一般教育(CS),Education n.e.c.  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,1,常勤特別職給与関係経費,18,負担金補助及び交付金,1,負担金,14166.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,1,常勤特別職給与関係経費,2,給料,1,負担金,8160.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,1,常勤特別職給与関係経費,2,給料,1,特別職給,8160.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,1,常勤特別職給与関係経費,3,職員手当等,1,特別職給,3822.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,1,常勤特別職給与関係経費,3,職員手当等,8,期末手当,2620.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,1,常勤特別職給与関係経費,3,職員手当等,11,退職手当等負担金,1202.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,1,常勤特別職給与関係経費,4,共済費,11,退職手当等負担金,2184.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,1,常勤特別職給与関係経費,4,共済費,1,共済組合負担金（特別職）,2054.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,1,常勤特別職給与関係経費,4,共済費,3,追加費用,130.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,5,職員給与関係経費,4,共済費,3,追加費用,499917.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,5,職員給与関係経費,2,給料,3,追加費用,174840.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,5,職員給与関係経費,2,給料,2,一般職給,174840.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,5,職員給与関係経費,3,職員手当等,2,一般職給,247659.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,5,職員給与関係経費,3,職員手当等,1,扶養手当,5130.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,5,職員給与関係経費,3,職員手当等,2,住居手当,3280.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,5,職員給与関係経費,3,職員手当等,3,通勤手当,4998.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,5,職員給与関係経費,3,職員手当等,5,時間外勤務手当,9939.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,5,職員給与関係経費,3,職員手当等,7,管理職手当,8880.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,5,職員給与関係経費,3,職員手当等,8,期末手当,44657.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,5,職員給与関係経費,3,職員手当等,9,勤勉手当,37117.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,5,職員給与関係経費,3,職員手当等,11,退職手当等負担金,103442.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,5,職員給与関係経費,3,職員手当等,17,地域手当,30216.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,5,職員給与関係経費,4,共済費,17,地域手当,77418.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,5,職員給与関係経費,4,共済費,2,共済組合負担金（一般職）,57696.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,5,職員給与関係経費,4,共済費,3,追加費用,18510.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,5,職員給与関係経費,4,共済費,5,地方公務員災害補償基金負担金,1212.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
2021,一般会計,10,教育費,1,教育総務費,2,事務局費,6,会計年度任用職員に要する経費,4,共済費,5,地方公務員災害補償基金負担金,456041.0,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(Collective Servuces),Executive and legislative organs  (CS)
