,年度,会計名称,款,款名称,項,項名称,目,目名称,事業,事業名称,節,節名称,節細,節細名称,amount,COFOGLevel1,COFOGLevel1Ja,COFOGLevel1En,COFOGLevel2,COFOGLevel2Ja,COFOGLevel2En,COFOGLevel3,COFOGLevel3Ja,COFOGLevel3En
3831,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,17,青少年健全育成に要する経費,7,報償費,1,報償金,2875000,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供(IS),Family and children (IS)
3832,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,17,青少年健全育成に要する経費,8,旅費,2,普通旅費,0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供(IS),Family and children (IS)
3833,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,17,青少年健全育成に要する経費,10,需用費,1,消耗品費,333000,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供(IS),Family and children (IS)
3834,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,17,青少年健全育成に要する経費,10,需用費,3,食糧費,62000,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供(IS),Family and children (IS)
3835,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,17,青少年健全育成に要する経費,10,需用費,4,印刷製本費,100000,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供(IS),Family and children (IS)
3836,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,17,青少年健全育成に要する経費,11,役務費,1,通信運搬費,0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供(IS),Family and children (IS)
3837,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,17,青少年健全育成に要する経費,11,役務費,4,手数料,44000,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供(IS),Family and children (IS)
3838,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,17,青少年健全育成に要する経費,11,役務費,6,保険料,120000,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供(IS),Family and children (IS)
3839,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,17,青少年健全育成に要する経費,12,委託料,5,委託料,3965000,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供(IS),Family and children (IS)
3840,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,17,青少年健全育成に要する経費,13,使用料及び賃借料,1,使用料,227000,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供(IS),Family and children (IS)
3841,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,17,青少年健全育成に要する経費,13,使用料及び賃借料,2,賃借料,99000,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供(IS),Family and children (IS)
3842,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,17,青少年健全育成に要する経費,17,備品購入費,1,管理用備品,0,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供(IS),Family and children (IS)
3843,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,17,青少年健全育成に要する経費,18,負担金補助及び交付金,1,負担金,288000,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供(IS),Family and children (IS)
3844,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,17,青少年健全育成に要する経費,18,負担金補助及び交付金,2,補助金,4155000,10,社会的保護,Social protection,10.4,家族と子供,Family and children,10.4.0,家族と子供(IS),Family and children (IS)
3845,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,18,放課後子供教室推進に要する経費,7,報償費,1,報償金,5099000,9,教育,Education,9.6,教育への補助的サービス,Subsidiary services to education,9.6.0,教育への補助的サービス(IS),Subsidiary services to education (IS)
3846,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,18,放課後子供教室推進に要する経費,8,旅費,2,普通旅費,0,9,教育,Education,9.6,教育への補助的サービス,Subsidiary services to education,9.6.0,教育への補助的サービス(IS),Subsidiary services to education (IS)
3847,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,18,放課後子供教室推進に要する経費,10,需用費,1,消耗品費,1906000,9,教育,Education,9.6,教育への補助的サービス,Subsidiary services to education,9.6.0,教育への補助的サービス(IS),Subsidiary services to education (IS)
3848,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,18,放課後子供教室推進に要する経費,11,役務費,6,保険料,323000,9,教育,Education,9.6,教育への補助的サービス,Subsidiary services to education,9.6.0,教育への補助的サービス(IS),Subsidiary services to education (IS)
3849,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,18,放課後子供教室推進に要する経費,17,備品購入費,1,管理用備品,180000,9,教育,Education,9.6,教育への補助的サービス,Subsidiary services to education,9.6.0,教育への補助的サービス(IS),Subsidiary services to education (IS)
3850,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,19,ふれあいプラザ維持管理に要する経費,10,需用費,6,修繕料,2308000,8,レクリエーション、文化、宗教,"Recreation, culture and religion",8.6,レクリエーション、文化および宗教 n.e.c.,"Recreation, culture and religion n.e.c.",8.6.0,他にないレクリエーション、文化および宗教(CS),"Recreation, culture and religion n.e.c. (CS)"
3851,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,19,ふれあいプラザ維持管理に要する経費,11,役務費,6,保険料,148000,8,レクリエーション、文化、宗教,"Recreation, culture and religion",8.6,レクリエーション、文化および宗教 n.e.c.,"Recreation, culture and religion n.e.c.",8.6.0,他にないレクリエーション、文化および宗教(CS),"Recreation, culture and religion n.e.c. (CS)"
3852,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,19,ふれあいプラザ維持管理に要する経費,12,委託料,1,施設管理委託料,1373000,8,レクリエーション、文化、宗教,"Recreation, culture and religion",8.6,レクリエーション、文化および宗教 n.e.c.,"Recreation, culture and religion n.e.c.",8.6.0,他にないレクリエーション、文化および宗教(CS),"Recreation, culture and religion n.e.c. (CS)"
3853,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,19,ふれあいプラザ維持管理に要する経費,12,委託料,2,設計委託料,0,8,レクリエーション、文化、宗教,"Recreation, culture and religion",8.6,レクリエーション、文化および宗教 n.e.c.,"Recreation, culture and religion n.e.c.",8.6.0,他にないレクリエーション、文化および宗教(CS),"Recreation, culture and religion n.e.c. (CS)"
3854,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,19,ふれあいプラザ維持管理に要する経費,12,委託料,5,委託料,1152000,8,レクリエーション、文化、宗教,"Recreation, culture and religion",8.6,レクリエーション、文化および宗教 n.e.c.,"Recreation, culture and religion n.e.c.",8.6.0,他にないレクリエーション、文化および宗教(CS),"Recreation, culture and religion n.e.c. (CS)"
3855,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,19,ふれあいプラザ維持管理に要する経費,12,委託料,6,監理委託料,1078000,8,レクリエーション、文化、宗教,"Recreation, culture and religion",8.6,レクリエーション、文化および宗教 n.e.c.,"Recreation, culture and religion n.e.c.",8.6.0,他にないレクリエーション、文化および宗教(CS),"Recreation, culture and religion n.e.c. (CS)"
3856,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,19,ふれあいプラザ維持管理に要する経費,12,委託料,8,指定管理委託料,58219000,8,レクリエーション、文化、宗教,"Recreation, culture and religion",8.6,レクリエーション、文化および宗教 n.e.c.,"Recreation, culture and religion n.e.c.",8.6.0,他にないレクリエーション、文化および宗教(CS),"Recreation, culture and religion n.e.c. (CS)"
3857,2021,一般会計,10,教育費,5,社会教育費,1,社会教育総務費,19,ふれあいプラザ維持管理に要する経費,14,工事請負費,3,修繕工事,40623000,8,レクリエーション、文化、宗教,"Recreation, culture and religion",8.6,レクリエーション、文化および宗教 n.e.c.,"Recreation, culture and religion n.e.c.",8.6.0,他にないレクリエーション、文化および宗教(CS),"Recreation, culture and religion n.e.c. (CS)"
3858,2021,一般会計,10,教育費,5,社会教育費,2,図書館費,5,職員給与関係経費,2,給料,2,一般職給,54779000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
3859,2021,一般会計,10,教育費,5,社会教育費,2,図書館費,5,職員給与関係経費,3,職員手当等,1,扶養手当,276000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
3860,2021,一般会計,10,教育費,5,社会教育費,2,図書館費,5,職員給与関係経費,3,職員手当等,2,住居手当,991000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
3861,2021,一般会計,10,教育費,5,社会教育費,2,図書館費,5,職員給与関係経費,3,職員手当等,3,通勤手当,1411000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
3862,2021,一般会計,10,教育費,5,社会教育費,2,図書館費,5,職員給与関係経費,3,職員手当等,5,時間外勤務手当,1282000,1,公共サービス全般,General public services,1.1,行政・立法機関、財務・財政、渉外,"Executive and legislative organs, financial and fiscal affairs, external affairs",1.1.1,行政・立法機関(CS),Executive and legislative organs (CS)
