,年度,所属,所属名,会計,会計名,款,款名,項,項名,目,目名,事業,事業名,節,節名,細節,細節名,予算額,COFOG_Level1,COFOG_Level2
3057,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,19,杉村楚人冠記念館運営費,12,委託料,1,施設設備等保守点検委託料,50000,8,8.2
3058,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,19,杉村楚人冠記念館運営費,12,委託料,2,清掃委託料,1219000,8,8.2
3059,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,19,杉村楚人冠記念館運営費,12,委託料,3,警備委託料,251000,8,8.2
3060,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,19,杉村楚人冠記念館運営費,12,委託料,21,寄贈資料等修復業務委託料,400000,8,8.2
3061,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,19,杉村楚人冠記念館運営費,13,使用料及び賃借料,1,事務機器使用料,58000,8,8.2
3062,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,19,杉村楚人冠記念館運営費,13,使用料及び賃借料,21,自動体外式除細動器リース料,40000,8,8.2
3063,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,19,杉村楚人冠記念館運営費,17,備品購入費,22,図書購入費,100000,8,8.2
3064,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,40,文化財施設維持管理費,10,需用費,1,消耗品費,53000,8,8.2
3065,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,40,文化財施設維持管理費,10,需用費,2,燃料費,69000,8,8.2
3066,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,40,文化財施設維持管理費,10,需用費,5,光熱水費,603000,8,8.2
3067,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,40,文化財施設維持管理費,11,役務費,1,通信運搬費,178000,8,8.2
3068,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,40,文化財施設維持管理費,11,役務費,8,その他保険料,9000,8,8.2
3069,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,40,文化財施設維持管理費,12,委託料,1,施設設備等保守点検委託料,96000,8,8.2
3070,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,40,文化財施設維持管理費,12,委託料,3,警備委託料,168000,8,8.2
3071,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,40,文化財施設維持管理費,12,委託料,4,草刈委託料,248000,8,8.2
3072,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,40,文化財施設維持管理費,12,委託料,5,樹木管理委託料,463000,8,8.2
3073,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,40,文化財施設維持管理費,12,委託料,22,文化財施設管理委託料,3095000,8,8.2
3074,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,41,文化財施設維持補修費,10,需用費,7,施設修繕料,396000,8,8.2
3075,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,41,文化財施設維持補修費,14,工事請負費,21,施設整備工事費,757000,8,8.2
3076,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,41,文化財施設維持補修費,14,工事請負費,22,文化財整理室照明器具ＬＥＤ更新工事費,1205000,8,8.2
3077,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,55,旧井上家住宅の保存と活用,7,報償費,1,講師報償費,60000,8,8.2
3078,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,55,旧井上家住宅の保存と活用,10,需用費,1,消耗品費,80000,8,8.2
3079,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,55,旧井上家住宅の保存と活用,10,需用費,5,光熱水費,184000,8,8.2
3080,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,55,旧井上家住宅の保存と活用,10,需用費,7,施設修繕料,100000,8,8.2
3081,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,55,旧井上家住宅の保存と活用,11,役務費,1,通信運搬費,36000,8,8.2
3082,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,55,旧井上家住宅の保存と活用,11,役務費,8,その他保険料,23000,8,8.2
3083,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,55,旧井上家住宅の保存と活用,12,委託料,1,施設設備等保守点検委託料,95000,8,8.2
3084,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,55,旧井上家住宅の保存と活用,12,委託料,3,警備委託料,165000,8,8.2
3085,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,55,旧井上家住宅の保存と活用,12,委託料,4,草刈委託料,270000,8,8.2
3086,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,55,旧井上家住宅の保存と活用,12,委託料,5,樹木管理委託料,1342000,8,8.2
3087,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,55,旧井上家住宅の保存と活用,12,委託料,21,旧井上家住宅管理委託料,2285000,8,8.2
3088,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,55,旧井上家住宅の保存と活用,13,使用料及び賃借料,21,電柱使用料,37000,8,8.2
3089,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,55,旧井上家住宅の保存と活用,14,工事請負費,27,警備機器設置・撤去工事費,422000,8,8.2
3090,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,55,旧井上家住宅の保存と活用,14,工事請負費,30,旧井上家住宅電気設備引込線改修工事費,7557000,8,8.2
3091,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,55,旧井上家住宅の保存と活用,18,負担金補助及び交付金,21,電気工事負担金,100000,8,8.2
3092,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,82,基金積立金,24,積立金,21,文化財保存基金積立金,535000,8,8.2
3093,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,82,基金積立金,24,積立金,22,めるへん文庫基金積立金,51000,8,8.2
3094,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,98,一般事務費,8,旅費,1,普通旅費,58000,8,8.2
3095,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,98,一般事務費,8,旅費,2,研修旅費,6000,8,8.2
3096,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,98,一般事務費,10,需用費,1,消耗品費,112000,8,8.2
3097,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,98,一般事務費,10,需用費,2,燃料費,296000,8,8.2
3098,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,98,一般事務費,10,需用費,6,修繕料,871000,8,8.2
3099,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,98,一般事務費,11,役務費,1,通信運搬費,53000,8,8.2
3100,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,98,一般事務費,11,役務費,4,手数料,159000,8,8.2
3101,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,98,一般事務費,11,役務費,7,自動車損害保険料,67000,8,8.2
3102,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,98,一般事務費,13,使用料及び賃借料,1,事務機器使用料,241000,8,8.2
3103,R3,3505020000,文化・スポーツ課,1,一般会計,9,教育費,4,社会教育費,4,文化費,98,一般事務費,26,公課費,1,自動車重量税,39000,8,8.2
3104,R3,3501030000,指導課,1,一般会計,9,教育費,4,社会教育費,5,少年センター運営費,4,会計年度任用職員人件費（パートタイム）,1,報酬,1,会計年度任用職員報酬,2009000,4,4.1
3105,R3,3501030000,指導課,1,一般会計,9,教育費,4,社会教育費,5,少年センター運営費,4,会計年度任用職員人件費（パートタイム）,3,職員手当等,1,職員手当等,218000,4,4.1
3106,R3,3501030000,指導課,1,一般会計,9,教育費,4,社会教育費,5,少年センター運営費,4,会計年度任用職員人件費（パートタイム）,4,共済費,2,社会保険料,338000,4,4.1
3107,R3,3501030000,指導課,1,一般会計,9,教育費,4,社会教育費,5,少年センター運営費,4,会計年度任用職員人件費（パートタイム）,8,旅費,3,費用弁償,2000,4,4.1
3108,R3,3501030000,指導課,1,一般会計,9,教育費,4,社会教育費,5,少年センター運営費,10,少年センター運営費,7,報償費,1,講師報償費,20000,6,6.2
3109,R3,3501030000,指導課,1,一般会計,9,教育費,4,社会教育費,5,少年センター運営費,10,少年センター運営費,7,報償費,21,少年指導員報償費,1656000,6,6.2
3110,R3,3501030000,指導課,1,一般会計,9,教育費,4,社会教育費,5,少年センター運営費,10,少年センター運営費,8,旅費,1,普通旅費,7000,6,6.2
3111,R3,3501030000,指導課,1,一般会計,9,教育費,4,社会教育費,5,少年センター運営費,10,少年センター運営費,8,旅費,3,費用弁償,32000,6,6.2
3112,R3,3501030000,指導課,1,一般会計,9,教育費,4,社会教育費,5,少年センター運営費,10,少年センター運営費,10,需用費,1,消耗品費,38000,6,6.2
3113,R3,3501030000,指導課,1,一般会計,9,教育費,4,社会教育費,5,少年センター運営費,10,少年センター運営費,12,委託料,21,パネル作成委託料,50000,6,6.2
3114,R3,3501030000,指導課,1,一般会計,9,教育費,4,社会教育費,5,少年センター運営費,10,少年センター運営費,13,使用料及び賃借料,3,有料道路・駐車場使用料,3000,6,6.2
3115,R3,3501030000,指導課,1,一般会計,9,教育費,4,社会教育費,5,少年センター運営費,10,少年センター運営費,13,使用料及び賃借料,6,バス借上料,220000,6,6.2
3116,R3,3501030000,指導課,1,一般会計,9,教育費,4,社会教育費,5,少年センター運営費,10,少年センター運営費,18,負担金補助及び交付金,21,少年指導員連絡協議会補助金,184000,6,6.2
3117,R3,3501030000,指導課,1,一般会計,9,教育費,4,社会教育費,5,少年センター運営費,10,少年センター運営費,18,負担金補助及び交付金,22,千葉県青少年補導センター連絡協議会負担金,11000,6,6.2
3118,R3,101010000,総務課,1,一般会計,9,教育費,4,社会教育費,6,図書館費,3,一般職人件費,2,給料,1,給料,50366000,8,8.2
3119,R3,101010000,総務課,1,一般会計,9,教育費,4,社会教育費,6,図書館費,3,一般職人件費,3,職員手当等,1,職員手当等,33054000,8,8.2
3120,R3,101010000,総務課,1,一般会計,9,教育費,4,社会教育費,6,図書館費,3,一般職人件費,4,共済費,1,共済・退職手当組合負担金,26621000,8,8.2
3121,R3,3505040000,図書館,1,一般会計,9,教育費,4,社会教育費,6,図書館費,4,会計年度任用職員人件費（パートタイム）,1,報酬,1,会計年度任用職員報酬,69988000,8,8.2
3122,R3,3505040000,図書館,1,一般会計,9,教育費,4,社会教育費,6,図書館費,4,会計年度任用職員人件費（パートタイム）,3,職員手当等,1,職員手当等,5339000,8,8.2
3123,R3,3505040000,図書館,1,一般会計,9,教育費,4,社会教育費,6,図書館費,4,会計年度任用職員人件費（パートタイム）,4,共済費,2,社会保険料,9034000,8,8.2
3124,R3,3505040000,図書館,1,一般会計,9,教育費,4,社会教育費,6,図書館費,4,会計年度任用職員人件費（パートタイム）,8,旅費,3,費用弁償,2988000,8,8.2
3125,R3,3505040000,図書館,1,一般会計,9,教育費,4,社会教育費,6,図書館費,10,図書館運営費,7,報償費,1,講師報償費,90000,8,8.2
3126,R3,3505040000,図書館,1,一般会計,9,教育費,4,社会教育費,6,図書館費,10,図書館運営費,7,報償費,24,図書館スタッフ報償費,190000,8,8.2
3127,R3,3505040000,図書館,1,一般会計,9,教育費,4,社会教育費,6,図書館費,10,図書館運営費,8,旅費,1,普通旅費,27000,8,8.2
3128,R3,3505040000,図書館,1,一般会計,9,教育費,4,社会教育費,6,図書館費,10,図書館運営費,8,旅費,2,研修旅費,18000,8,8.2
3129,R3,3505040000,図書館,1,一般会計,9,教育費,4,社会教育費,6,図書館費,10,図書館運営費,10,需用費,1,消耗品費,1180000,8,8.2
3130,R3,3505040000,図書館,1,一般会計,9,教育費,4,社会教育費,6,図書館費,10,図書館運営費,10,需用費,2,燃料費,579000,8,8.2
3131,R3,3505040000,図書館,1,一般会計,9,教育費,4,社会教育費,6,図書館費,10,図書館運営費,10,需用費,4,印刷製本費,15000,8,8.2
3132,R3,3505040000,図書館,1,一般会計,9,教育費,4,社会教育費,6,図書館費,10,図書館運営費,10,需用費,5,光熱水費,2297000,8,8.2
3133,R3,3505040000,図書館,1,一般会計,9,教育費,4,社会教育費,6,図書館費,10,図書館運営費,10,需用費,6,修繕料,976000,8,8.2
3134,R3,3505040000,図書館,1,一般会計,9,教育費,4,社会教育費,6,図書館費,10,図書館運営費,11,役務費,1,通信運搬費,141000,8,8.2
3135,R3,3505040000,図書館,1,一般会計,9,教育費,4,社会教育費,6,図書館費,10,図書館運営費,11,役務費,4,手数料,143000,8,8.2
3136,R3,3505040000,図書館,1,一般会計,9,教育費,4,社会教育費,6,図書館費,10,図書館運営費,11,役務費,7,自動車損害保険料,61000,8,8.2
3137,R3,3505040000,図書館,1,一般会計,9,教育費,4,社会教育費,6,図書館費,10,図書館運営費,12,委託料,22,補修製本委託料,43000,8,8.2
3138,R3,3505040000,図書館,1,一般会計,9,教育費,4,社会教育費,6,図書館費,10,図書館運営費,12,委託料,23,図書館資料持ち出し防止システム保守委託料,372000,8,8.2
3139,R3,3505040000,図書館,1,一般会計,9,教育費,4,社会教育費,6,図書館費,10,図書館運営費,12,委託料,26,移動図書館運営業務委託料,14209000,8,8.2
3140,R3,3505040000,図書館,1,一般会計,9,教育費,4,社会教育費,6,図書館費,10,図書館運営費,12,委託料,28,市民図書館システム提供業務委託料,4527000,8,8.2
3141,R3,3505040000,図書館,1,一般会計,9,教育費,4,社会教育費,6,図書館費,10,図書館運営費,13,使用料及び賃借料,1,事務機器使用料,414000,8,8.2
3142,R3,3505040000,図書館,1,一般会計,9,教育費,4,社会教育費,6,図書館費,10,図書館運営費,13,使用料及び賃借料,21,駐車場賃借料,432000,8,8.2
