,年度,会計名称,款,款名称,項,項名称,目,目名称,細目,細目名称,,節,節名称,予算額,COFOG_Level1,COFOG_Level2
1453,R3,一般会計,10,教育費,5,社会教育費,2,公民館費,653,学級・講座等社会教育事業,,10,需用費,200,9,9.5
1454,R3,一般会計,10,教育費,5,社会教育費,2,公民館費,653,学級・講座等社会教育事業,,11,役務費,198,9,9.5
1455,R3,一般会計,10,教育費,5,社会教育費,2,公民館費,653,学級・講座等社会教育事業,,12,委託料,671,9,9.5
1456,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,28,職員人件費等,,2,給料,139141,6,6.6
1457,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,28,職員人件費等,,3,職員手当等,103094,8,8.6
1458,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,28,職員人件費等,,4,共済費,47861,8,8.6
1459,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,28,職員人件費等,,8,旅費,373,8,8.6
1460,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,655,図書館事務経費,,1,報酬,336,8,8.6
1461,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,655,図書館事務経費,,10,需用費,63,8,8.6
1462,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,655,図書館事務経費,,11,役務費,7297,8,8.6
1463,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,655,図書館事務経費,,12,委託料,581,8,8.6
1464,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,655,図書館事務経費,,13,使用料及び賃借料,2007,8,8.6
1465,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,655,図書館事務経費,,18,負担金・補助及び交付金,82,8,8.6
1466,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,656,図書整理事業,,10,需用費,645,8,8.6
1467,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,656,図書整理事業,,12,委託料,439,8,8.6
1468,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,656,図書整理事業,,13,使用料及び賃借料,2904,8,8.6
1469,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,657,図書購入事業,,10,需用費,10021,8,8.6
1470,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,657,図書購入事業,,13,使用料及び賃借料,4351,8,8.6
1471,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,657,図書購入事業,,17,備品購入費,61075,8,8.6
1472,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,658,図書館運営経費,,1,報酬,94641,8,8.6
1473,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,658,図書館運営経費,,7,報償費,87,8,8.6
1474,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,658,図書館運営経費,,8,旅費,5883,8,8.6
1475,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,658,図書館運営経費,,10,需用費,12819,8,8.6
1476,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,658,図書館運営経費,,11,役務費,669,8,8.6
1477,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,658,図書館運営経費,,12,委託料,75441,8,8.6
1478,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,658,図書館運営経費,,13,使用料及び賃借料,31023,8,8.6
1479,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,658,図書館運営経費,,14,工事請負費,300,8,8.6
1480,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,658,図書館運営経費,,18,負担金・補助及び交付金,8641,8,8.6
1481,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,658,図書館運営経費,,26,公課費,5,8,8.6
1482,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,659,障がい者サービス事業,,1,報酬,0,10,10.1
1483,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,659,障がい者サービス事業,,7,報償費,907,10,10.1
1484,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,659,障がい者サービス事業,,10,需用費,152,10,10.1
1485,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,659,障がい者サービス事業,,12,委託料,143,10,10.1
1486,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,659,障がい者サービス事業,,13,使用料及び賃借料,1192,10,10.1
1487,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,929,地域資料・貴重資料等のデジタルアーカイブ事業,,7,報償費,26,1,1.3
1488,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,929,地域資料・貴重資料等のデジタルアーカイブ事業,,11,役務費,264,1,1.3
1489,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,929,地域資料・貴重資料等のデジタルアーカイブ事業,,12,委託料,15278,1,1.3
1490,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,931,多摩市立中央図書館整備事業,,7,報償費,528,9,9.1
1491,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,931,多摩市立中央図書館整備事業,,10,需用費,90,9,9.1
1492,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,931,多摩市立中央図書館整備事業,,11,役務費,2,9,9.1
1493,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,931,多摩市立中央図書館整備事業,,12,委託料,24869,9,9.1
1494,R3,一般会計,10,教育費,5,社会教育費,3,図書館費,931,多摩市立中央図書館整備事業,,14,工事請負費,832400,9,9.1
1495,R3,一般会計,10,教育費,5,社会教育費,4,社会教育施設費,662,八ヶ岳少年自然の家管理運営事業,,11,役務費,123,8,8.6
1496,R3,一般会計,10,教育費,5,社会教育費,4,社会教育施設費,662,八ヶ岳少年自然の家管理運営事業,,12,委託料,66200,8,8.6
1497,R3,一般会計,10,教育費,5,社会教育費,4,社会教育施設費,662,八ヶ岳少年自然の家管理運営事業,,18,負担金・補助及び交付金,1638,8,8.6
1498,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,667,学校開放費,,7,報償費,18,9,9.8
1499,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,667,学校開放費,,10,需用費,12359,9,9.8
1500,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,667,学校開放費,,12,委託料,67948,9,9.8
1501,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,667,学校開放費,,13,使用料及び賃借料,336,9,9.8
1502,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,667,学校開放費,,14,工事請負費,900,9,9.8
1503,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,667,学校開放費,,17,備品購入費,0,9,9.8
1504,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,668,体育事務経費,,10,需用費,90,9,9.8
1505,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,668,体育事務経費,,11,役務費,34,9,9.8
1506,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,668,体育事務経費,,13,使用料及び賃借料,165,9,9.8
1507,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,668,体育事務経費,,18,負担金・補助及び交付金,310,9,9.8
1508,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,669,スポーツ推進委員費,,1,報酬,3802,8,8.1
1509,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,669,スポーツ推進委員費,,7,報償費,26,8,8.1
1510,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,669,スポーツ推進委員費,,8,旅費,288,8,8.1
1511,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,669,スポーツ推進委員費,,10,需用費,90,8,8.1
1512,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,669,スポーツ推進委員費,,18,負担金・補助及び交付金,81,8,8.1
1513,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,670,スポーツ教室運営事業,,7,報償費,10,8,8.1
1514,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,670,スポーツ教室運営事業,,8,旅費,15,8,8.1
1515,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,670,スポーツ教室運営事業,,10,需用費,59,8,8.1
1516,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,670,スポーツ教室運営事業,,11,役務費,0,8,8.1
1517,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,670,スポーツ教室運営事業,,12,委託料,0,8,8.1
1518,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,670,スポーツ教室運営事業,,18,負担金・補助及び交付金,0,8,8.1
1519,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,672,スポーツ団体助成事業,,12,委託料,7696,8,8.1
1520,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,672,スポーツ団体助成事業,,18,負担金・補助及び交付金,500,8,8.1
1521,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,673,スポーツ大会等派遣事業,,12,委託料,3835,8,8.1
1522,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,674,地域スポーツ振興事業,,7,報償費,0,8,8.1
1523,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,674,地域スポーツ振興事業,,10,需用費,27,8,8.1
1524,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,881,東京ヴェルディ協働事業,,7,報償費,1136,8,8.6
1525,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,881,東京ヴェルディ協働事業,,10,需用費,135,8,8.6
1526,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,881,東京ヴェルディ協働事業,,12,委託料,0,8,8.6
1527,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,935,東京オリンピック・パラリンピック推進事業,,1,報酬,0,1,1.3
1528,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,935,東京オリンピック・パラリンピック推進事業,,7,報償費,521,1,1.3
1529,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,935,東京オリンピック・パラリンピック推進事業,,8,旅費,0,1,1.3
1530,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,935,東京オリンピック・パラリンピック推進事業,,10,需用費,5253,1,1.3
1531,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,935,東京オリンピック・パラリンピック推進事業,,11,役務費,425,1,1.3
1532,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,935,東京オリンピック・パラリンピック推進事業,,12,委託料,107661,1,1.3
1533,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,935,東京オリンピック・パラリンピック推進事業,,13,使用料及び賃借料,1310,1,1.3
1534,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,935,東京オリンピック・パラリンピック推進事業,,18,負担金・補助及び交付金,11564,1,1.3
1535,R3,一般会計,10,教育費,6,保健体育費,1,保健体育総務費,960,スポーツ推進審議会経費,,1,報酬,436,8,8.1
1536,R3,一般会計,10,教育費,6,保健体育費,2,体育施設費,677,クラブハウス管理運営費,,10,需用費,3291,8,8.6
1537,R3,一般会計,10,教育費,6,保健体育費,2,体育施設費,677,クラブハウス管理運営費,,11,役務費,46,8,8.6
1538,R3,一般会計,10,教育費,6,保健体育費,2,体育施設費,677,クラブハウス管理運営費,,12,委託料,924,8,8.6
1539,R3,一般会計,10,教育費,6,保健体育費,2,体育施設費,677,クラブハウス管理運営費,,13,使用料及び賃借料,63,8,8.6
1540,R3,一般会計,10,教育費,6,保健体育費,2,体育施設費,677,クラブハウス管理運営費,,14,工事請負費,450,8,8.6
1541,R3,一般会計,10,教育費,6,保健体育費,2,体育施設費,685,温水プール管理運営費,,7,報償費,0,8,8.6
1542,R3,一般会計,10,教育費,6,保健体育費,2,体育施設費,685,温水プール管理運営費,,11,役務費,151,8,8.6
1543,R3,一般会計,10,教育費,6,保健体育費,2,体育施設費,685,温水プール管理運営費,,12,委託料,278606,8,8.6
1544,R3,一般会計,10,教育費,6,保健体育費,2,体育施設費,685,温水プール管理運営費,,13,使用料及び賃借料,7915,8,8.6
1545,R3,一般会計,10,教育費,6,保健体育費,2,体育施設費,685,温水プール管理運営費,,14,工事請負費,0,8,8.6
1546,R3,一般会計,10,教育費,6,保健体育費,2,体育施設費,685,温水プール管理運営費,,17,備品購入費,0,8,8.6
1547,R3,一般会計,10,教育費,6,保健体育費,2,体育施設費,900,スポーツ施設管理運営費,,11,役務費,113,8,8.6
1548,R3,一般会計,10,教育費,6,保健体育費,2,体育施設費,900,スポーツ施設管理運営費,,12,委託料,201629,8,8.6
1549,R3,一般会計,10,教育費,6,保健体育費,2,体育施設費,900,スポーツ施設管理運営費,,14,工事請負費,0,8,8.6
1550,R3,一般会計,10,教育費,6,保健体育費,2,体育施設費,900,スポーツ施設管理運営費,,17,備品購入費,0,8,8.6
1551,R3,一般会計,10,教育費,6,保健体育費,2,体育施設費,900,スポーツ施設管理運営費,,21,補償補填及び賠償金,0,8,8.6
1552,R3,一般会計,10,教育費,6,保健体育費,2,体育施設費,900,スポーツ施設管理運営費,,22,償還金・利子及び割引料,50,8,8.6
1553,R3,一般会計,10,教育費,6,保健体育費,3,学校給食費,30,職員人件費等,,2,給料,39686,9,9.6
1554,R3,一般会計,10,教育費,6,保健体育費,3,学校給食費,30,職員人件費等,,3,職員手当等,30236,9,9.6
1555,R3,一般会計,10,教育費,6,保健体育費,3,学校給食費,30,職員人件費等,,4,共済費,14253,9,9.6
1556,R3,一般会計,10,教育費,6,保健体育費,3,学校給食費,30,職員人件費等,,8,旅費,50,9,9.6
1557,R3,一般会計,10,教育費,6,保健体育費,3,学校給食費,688,学校給食費管理事務経費,,1,報酬,0,9,9.6
1558,R3,一般会計,10,教育費,6,保健体育費,3,学校給食費,688,学校給食費管理事務経費,,10,需用費,123,9,9.6
1559,R3,一般会計,10,教育費,6,保健体育費,3,学校給食費,688,学校給食費管理事務経費,,11,役務費,1113,9,9.6
1560,R3,一般会計,10,教育費,6,保健体育費,3,学校給食費,688,学校給食費管理事務経費,,19,扶助費,55156,9,9.6
1561,R3,一般会計,10,教育費,6,保健体育費,3,学校給食費,693,学校給食センター運営費,,1,報酬,359,9,9.6
1562,R3,一般会計,10,教育費,6,保健体育費,3,学校給食費,693,学校給食センター運営費,,4,共済費,25,9,9.6
1563,R3,一般会計,10,教育費,6,保健体育費,3,学校給食費,693,学校給食センター運営費,,7,報償費,81,9,9.6
1564,R3,一般会計,10,教育費,6,保健体育費,3,学校給食費,693,学校給食センター運営費,,10,需用費,133465,9,9.6
1565,R3,一般会計,10,教育費,6,保健体育費,3,学校給食費,693,学校給食センター運営費,,11,役務費,2446,9,9.6
1566,R3,一般会計,10,教育費,6,保健体育費,3,学校給食費,693,学校給食センター運営費,,12,委託料,482416,9,9.6
1567,R3,一般会計,10,教育費,6,保健体育費,3,学校給食費,693,学校給食センター運営費,,13,使用料及び賃借料,2936,9,9.6
1568,R3,一般会計,10,教育費,6,保健体育費,3,学校給食費,693,学校給食センター運営費,,14,工事請負費,0,9,9.6
1569,R3,一般会計,10,教育費,6,保健体育費,3,学校給食費,693,学校給食センター運営費,,17,備品購入費,9344,9,9.6
1570,R3,一般会計,10,教育費,6,保健体育費,3,学校給食費,693,学校給食センター運営費,,18,負担金・補助及び交付金,15184,9,9.6
1571,R3,一般会計,11,災害復旧費,1,公共土木施設災害復旧費,1,道路橋りょう災害復旧費,700,災害復旧費,,14,工事請負費,1,10,10.9
